帧编号,帧id,阶段,PGN,报文代号,报文描述,优先权,源地址-目的地址,帧长度,帧数据,帧数据含义
692,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EA0E7C0E4FA14D,多帧发送的第1帧
693,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
694,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
695,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
696,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
697,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x253606350F0010,最高单体动力蓄电池电压所在编号38.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
698,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
699,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
700,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
701,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
702,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
703,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
704,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
705,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
706,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EA0E7B0E4F614D,多帧发送的第1帧
707,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
708,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
709,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
710,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
711,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
712,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
713,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
714,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
715,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
716,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
717,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
718,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
719,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
720,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
721,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EA0E830E4F614D,多帧发送的第1帧
722,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
723,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
724,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
725,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC90EFD0E0000FD,电压输出值（V）378.50V；电流输出值(A)16.30A；累计充电时间(min)16580608.00min；
726,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3D360635110010,最高单体动力蓄电池电压所在编号62.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
727,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
728,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
729,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
730,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
731,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
732,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
733,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
734,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
735,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
736,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EB0E810E4FD14D,多帧发送的第1帧
737,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
738,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
739,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
740,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
741,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
742,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
743,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
744,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
745,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
746,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
747,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
748,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
749,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
750,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EA0E800E4FC14D,多帧发送的第1帧
751,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
752,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
753,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
754,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
755,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x263606350F0010,最高单体动力蓄电池电压所在编号39.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
756,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
757,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
758,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
759,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
760,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
761,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
762,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
763,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
764,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
765,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01EB0E830E4FA14D,多帧发送的第1帧
766,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
767,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
768,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
769,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
770,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C360635180010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1586439.00；最低动力蓄电池温度268441603.00℃；最低动力蓄电池温度检测点编号1048601.00；
771,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
772,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
773,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
774,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
775,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
776,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
777,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
778,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
779,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF00E760E0000FD,电压输出值（V）382.40V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
780,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01E90E810E4FA14D,多帧发送的第1帧
781,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
782,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
783,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
784,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x263606350F0010,最高单体动力蓄电池电压所在编号39.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
